Date,Product,Quantity,Rate,Value,Source,DateObj
19-Oct-2022,Roasted Green Gram Flour - 500g,1.0,740.0,740.0,oct 2022.xlsx,2022-10-19
19-Oct-2022,Mix Chilli Powder - 500g,25.0,877.76,21944.0,oct 2022.xlsx,2022-10-19
19-Oct-2022,Cut Chilli Powder - 50g,52.0,91.83,4775.0,oct 2022.xlsx,2022-10-19
19-Oct-2022,Pepper Powder - 100g,1.0,360.0,360.0,oct 2022.xlsx,2022-10-19
19-Oct-2022,Chilli Powder - 50g,26.0,91.3,2373.8,oct 2022.xlsx,2022-10-19
19-Oct-2022,MixChilli Powder - 100g,47.0,196.27,9224.9,oct 2022.xlsx,2022-10-19
19-Oct-2022,Chilli Powder - 100g,1.0,210.0,210.0,oct 2022.xlsx,2022-10-19
19-Oct-2022,Turmeric Powder - 100g,5.0,350.61,1753.05,oct 2022.xlsx,2022-10-19
19-Oct-2022,Mix Chilli Powder - 250g,81.0,457.35,37045.0,oct 2022.xlsx,2022-10-19
19-Oct-2022,Roasted Curry Powder - 250g,1.0,475.0,475.0,oct 2022.xlsx,2022-10-19
19-Oct-2022,Chilli Powder - 250g,44.0,436.32,19198.0,oct 2022.xlsx,2022-10-19
19-Oct-2022,Fenugreek Seeds 100g,2.0,120.0,240.0,oct 2022.xlsx,2022-10-19
19-Oct-2022,Cut Chilli Powder - 250g,1.0,430.45,430.45,oct 2022.xlsx,2022-10-19
19-Oct-2022,Mix Chilli Powder - 50g,26.0,100.0,2600.0,oct 2022.xlsx,2022-10-19
19-Oct-2022,Gram Flour - 500g,10.0,313.05,3130.5,oct 2022.xlsx,2022-10-19
19-Oct-2022,Pepper Powder - 250g,1.0,817.4,817.4,oct 2022.xlsx,2022-10-19
19-Oct-2022,Curry Powder - 250g,47.0,374.28,17591.1,oct 2022.xlsx,2022-10-19
19-Oct-2022,Mix Chilli Powder - 1Kg,2.0,1740.0,3480.0,oct 2022.xlsx,2022-10-19
19-Oct-2022,Turmeric Powder - 50g,21.0,161.05,3382.0,oct 2022.xlsx,2022-10-19
19-Oct-2022,Cumin Powder - 100g,5.0,320.0,1600.0,oct 2022.xlsx,2022-10-19
19-Oct-2022,Curry Powder - 50g,11.0,70.55,776.0,oct 2022.xlsx,2022-10-19
20-Oct-2022,Chilli Powder - 500g,24.0,939.15,22539.6,oct 2022.xlsx,2022-10-20
20-Oct-2022,Cumin Seeds 50g,2.0,160.0,320.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Chilli Powder - 50g,86.0,104.35,8973.8,oct 2022.xlsx,2022-10-20
20-Oct-2022,Chilli Powder - 250g,7.0,1708.11,11956.8,oct 2022.xlsx,2022-10-20
20-Oct-2022,Pepper Powder - 100g,3.0,360.0,1080.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Mustard Seeds 50g,2.0,60.0,120.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Curry Powder - 100g,33.0,137.73,4545.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Cumin Powder - 100g,2.0,350.0,700.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Mix Chilli Powder - 500g,51.0,859.55,43837.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Pepper Powder - 50g,64.0,175.63,11240.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Chilli Powder - 100g,30.0,205.0,6150.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Atta Flour - 1Kg,2.0,520.0,1040.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Cumin Seeds 100g,1.0,320.0,320.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Coriander Powder 250g,1.0,180.0,180.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Pepper Powder - 250g,1.0,817.4,817.4,oct 2022.xlsx,2022-10-20
20-Oct-2022,Cumin Powder - 500g,1.0,1900.0,1900.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Mix Chilli Powder - 50g,46.0,100.0,4600.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Gram Flour - 250g,4.0,166.89,667.55,oct 2022.xlsx,2022-10-20
20-Oct-2022,Fennal Seeds 50g,1.0,160.0,160.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Curry Powder - 250g,22.0,365.91,8050.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,MixChilli Powder - 100g,56.0,188.37,10548.9,oct 2022.xlsx,2022-10-20
20-Oct-2022,Curry Powder - 50g,79.0,70.3,5553.6,oct 2022.xlsx,2022-10-20
20-Oct-2022,Mix Chilli Powder - 250g,103.0,459.56,47335.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Roasted Curry Powder-50g,1.0,90.0,90.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Mix Chilli Powder - 1Kg,4.0,1738.7,6954.8,oct 2022.xlsx,2022-10-20
20-Oct-2022,Cut Chilli Powder - 100g,3.0,210.0,630.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Cut Chilli Powder - 50g,16.0,91.3,1460.8,oct 2022.xlsx,2022-10-20
20-Oct-2022,Roasted Curry Powder - 100g,20.0,150.0,3000.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Fennal Seeds 100g,2.0,320.0,640.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Turmeric Powder - 50g,104.0,154.37,16054.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Cut Chilli Powder - 500g,13.0,921.48,11979.2,oct 2022.xlsx,2022-10-20
20-Oct-2022,Curry Powder - 500g,26.0,768.57,19982.7,oct 2022.xlsx,2022-10-20
20-Oct-2022,Turmeric Powder - 100g,7.0,333.17,2332.2,oct 2022.xlsx,2022-10-20
20-Oct-2022,Kurakkan Flour - 500g,3.0,370.0,1110.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Fenugreek Seeds 100g,2.0,120.0,240.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Cut Chilli Powder - 250g,1.0,430.45,430.45,oct 2022.xlsx,2022-10-20
20-Oct-2022,Roasted White Rice Flour - 500g,2.0,152.2,304.4,oct 2022.xlsx,2022-10-20
20-Oct-2022,Gram Flour - 500g,14.0,313.05,4382.7,oct 2022.xlsx,2022-10-20
20-Oct-2022,Fenugreek Seeds 50g,3.0,60.0,180.0,oct 2022.xlsx,2022-10-20
20-Oct-2022,Roasted Curry Powder - 250g,1.0,413.05,413.05,oct 2022.xlsx,2022-10-20
21-Oct-2022,Mix Chilli Powder - 1Kg,6.0,1657.83,9947.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Mix Chilli Powder - 50g,10.0,100.0,1000.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Cumin Seeds 100g,2.0,320.0,640.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Curry Powder - 250g,2.0,425.0,850.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Roasted Curry Powder-50g,1.0,90.0,90.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Coriander Powder 500g,1.0,450.0,450.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Chilli Powder - 50g,10.0,91.3,913.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Cut Chilli Powder - 50g,1.0,105.0,105.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Turmeric Powder - 100g,2.0,360.0,720.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Fenugreek Seeds 100g,2.0,120.0,240.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Chilli Powder - 250g,3.0,495.0,1485.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Cardamom Packet,1.0,60.0,60.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Roasted Curry Powder - 500g,1.0,900.0,900.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Cumin Seeds 50g,1.0,140.0,140.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Mustard Seeds 100g,3.0,120.0,360.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Atta Flour - 500g,2.0,260.0,520.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Cut Chilli Powder - 100g,1.0,210.0,210.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Mix Chilli Powder - 250g,4.0,507.88,2031.5,oct 2022.xlsx,2022-10-21
21-Oct-2022,Curry Powder - 50g,11.0,70.55,776.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Curry Powder - 500g,2.0,840.0,1680.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Curry Powder - 100g,3.0,165.0,495.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Pepper Powder - 50g,1.0,185.0,185.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Roasted Curry Powder - 100g,1.0,180.0,180.0,oct 2022.xlsx,2022-10-21
21-Oct-2022,Mix Chilli Powder - 500g,1.0,980.0,980.0,oct 2022.xlsx,2022-10-21
22-Oct-2022,Mix Chilli Powder - 250g,41.0,464.61,19049.0,oct 2022.xlsx,2022-10-22
22-Oct-2022,Roasted Red Rice Flour - 500g,5.0,175.0,875.0,oct 2022.xlsx,2022-10-22
22-Oct-2022,Fennal Seeds 50g,1.0,160.0,160.0,oct 2022.xlsx,2022-10-22
22-Oct-2022,Cumin Powder - 100g,1.0,380.0,380.0,oct 2022.xlsx,2022-10-22
22-Oct-2022,Turmeric Powder - 50g,39.0,161.47,6297.3,oct 2022.xlsx,2022-10-22
22-Oct-2022,Pepper Powder - 100g,1.0,360.0,360.0,oct 2022.xlsx,2022-10-22
22-Oct-2022,Curry Powder - 50g,19.0,69.6,1322.4,oct 2022.xlsx,2022-10-22
22-Oct-2022,Mix Chilli Powder - 500g,6.0,894.8,5368.8,oct 2022.xlsx,2022-10-22
22-Oct-2022,Mustard Seeds 100g,2.0,120.0,240.0,oct 2022.xlsx,2022-10-22
22-Oct-2022,Cut Chilli Powder - 50g,20.0,91.3,1826.0,oct 2022.xlsx,2022-10-22
22-Oct-2022,Coriander Seeds 100g,3.0,90.0,270.0,oct 2022.xlsx,2022-10-22
22-Oct-2022,Chilli Powder - 50g,6.0,91.3,547.8,oct 2022.xlsx,2022-10-22
22-Oct-2022,MixChilli Powder - 100g,15.0,195.65,2934.75,oct 2022.xlsx,2022-10-22
22-Oct-2022,Pepper Powder - 20g,55.0,73.9,4064.5,oct 2022.xlsx,2022-10-22
22-Oct-2022,Turmeric Powder - 250g,2.0,940.0,1880.0,oct 2022.xlsx,2022-10-22
22-Oct-2022,Turmeric Powder - 100g,3.0,344.35,1033.05,oct 2022.xlsx,2022-10-22
22-Oct-2022,Mix Chilli Powder - 1Kg,7.0,1617.4,11321.8,oct 2022.xlsx,2022-10-22
22-Oct-2022,Kurakkan Flour - 500g,1.0,370.0,370.0,oct 2022.xlsx,2022-10-22
22-Oct-2022,Pepper Powder - 50g,1.0,185.0,185.0,oct 2022.xlsx,2022-10-22
22-Oct-2022,Cumin Seeds 50g,1.0,160.0,160.0,oct 2022.xlsx,2022-10-22
22-Oct-2022,Atta Flour - 500g,11.0,226.1,2487.1,oct 2022.xlsx,2022-10-22
22-Oct-2022,Curry Powder - 250g,24.0,374.17,8980.1,oct 2022.xlsx,2022-10-22
22-Oct-2022,Atta Flour - 1Kg,5.0,452.2,2261.0,oct 2022.xlsx,2022-10-22
22-Oct-2022,Roasted Curry Powder - 100g,1.0,180.0,180.0,oct 2022.xlsx,2022-10-22
22-Oct-2022,Cut Chilli Powder - 250g,4.0,478.86,1915.45,oct 2022.xlsx,2022-10-22
22-Oct-2022,Fenugreek Seeds 50g,1.0,60.0,60.0,oct 2022.xlsx,2022-10-22
22-Oct-2022,Mix Chilli Powder - 50g,21.0,100.0,2100.0,oct 2022.xlsx,2022-10-22
22-Oct-2022,Fenugreek Seeds 100g,1.0,120.0,120.0,oct 2022.xlsx,2022-10-22
22-Oct-2022,Chilli Powder - 250g,17.0,441.84,7511.3,oct 2022.xlsx,2022-10-22
22-Oct-2022,Pepper Powder - 250g,1.0,817.4,817.4,oct 2022.xlsx,2022-10-22
22-Oct-2022,Cumin Seeds 100g,2.0,320.0,640.0,oct 2022.xlsx,2022-10-22
23-Oct-2022,Curry Powder - 500g,19.0,810.05,15390.9,oct 2022.xlsx,2022-10-23
23-Oct-2022,Roasted Red Rice Flour - 500g,1.0,175.0,175.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Gram Flour - 250g,1.0,185.0,185.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Tin Fish,1.0,750.0,750.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Fenugreek Seeds 50g,1.0,60.0,60.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Fenugreek Seeds 100g,4.0,93.75,375.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Curry Powder - 100g,2.0,165.0,330.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Chilli Powder - 250g,2.0,462.73,925.45,oct 2022.xlsx,2022-10-23
23-Oct-2022,Cut Chilli Powder - 50g,26.0,92.35,2401.2,oct 2022.xlsx,2022-10-23
23-Oct-2022,Pepper Powder - 1kg,1.0,3600.0,3600.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Pepper Powder - 50g,13.0,164.57,2139.35,oct 2022.xlsx,2022-10-23
23-Oct-2022,Turmeric Powder - 100g,10.0,342.61,3426.1,oct 2022.xlsx,2022-10-23
23-Oct-2022,Curry Powder - 250g,1.0,369.55,369.55,oct 2022.xlsx,2022-10-23
23-Oct-2022,Gram Flour - 500g,1.0,340.0,340.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Pepper Powder - 100g,4.0,343.26,1373.05,oct 2022.xlsx,2022-10-23
23-Oct-2022,Chilli Powder - 500g,27.0,935.91,25269.6,oct 2022.xlsx,2022-10-23
23-Oct-2022,Fennal Seeds 50g,1.0,135.0,135.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Turmeric Powder - 250g,1.0,940.0,940.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Cumin Seeds 50g,1.0,145.0,145.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Curry Powder - 50g,20.0,70.64,1412.8,oct 2022.xlsx,2022-10-23
23-Oct-2022,Cut Chilli Powder - 100g,2.0,205.0,410.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Roasted Curry Powder - 100g,20.0,156.5,3130.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Roasted Curry Powder - 250g,1.0,475.0,475.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Pepper Powder - 500g,3.0,1866.67,5600.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Mix Chilli Powder - 50g,56.0,100.0,5600.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Cut Chilli Powder - 250g,5.0,473.09,2365.45,oct 2022.xlsx,2022-10-23
23-Oct-2022,Pepper Powder - 250g,1.0,817.4,817.4,oct 2022.xlsx,2022-10-23
23-Oct-2022,Cumin Powder - 50g,1.0,150.0,150.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Mix Chilli Powder - 1Kg,3.0,1806.67,5420.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Turmeric Powder - 50g,11.0,167.44,1841.8,oct 2022.xlsx,2022-10-23
23-Oct-2022,Cumin Powder - 100g,2.0,380.0,760.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Mix Chilli Powder - 500g,20.0,852.2,17044.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Cut Chilli Powder - 500g,17.0,908.49,15444.4,oct 2022.xlsx,2022-10-23
23-Oct-2022,Roasted Curry Powder - 500g,2.0,900.0,1800.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Turmeric Powder - 500g,1.0,1800.0,1800.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Mustard Seeds 100g,4.0,93.75,375.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Mix Chilli Powder - 250g,2.0,525.0,1050.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Coriander Seeds 100g,1.0,75.0,75.0,oct 2022.xlsx,2022-10-23
23-Oct-2022,Coriander Powder 500g,1.0,450.0,450.0,oct 2022.xlsx,2022-10-23
24-Oct-2022,Pepper Powder - 1kg,1.0,3200.0,3200.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Pepper Powder - 250g,2.0,858.7,1717.4,oct 2022.xlsx,2022-10-24
24-Oct-2022,Mix Chilli Powder - 250g,111.0,454.93,50497.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Cumin Seeds 100g,1.0,320.0,320.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Tin Fish,13.0,703.85,9150.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Roasted White Rice Flour - 500g,1.0,175.0,175.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Mix Chilli Powder - 50g,171.0,100.0,17100.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Curry Powder - 250g,6.0,388.03,2328.2,oct 2022.xlsx,2022-10-24
24-Oct-2022,Mustard Seeds 50g,1.0,60.0,60.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Roasted Curry Powder - 250g,1.0,475.0,475.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Atta Flour - 1Kg,10.0,479.66,4796.6,oct 2022.xlsx,2022-10-24
24-Oct-2022,Turmeric Powder - 250g,2.0,853.7,1707.4,oct 2022.xlsx,2022-10-24
24-Oct-2022,Fenugreek Seeds 50g,1.0,60.0,60.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Roasted Curry Powder - 1Kg,1.0,1700.0,1700.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Gram Flour - 250g,1.0,185.0,185.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Cut Chilli Powder - 100g,31.0,176.13,5460.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Cumin Seeds 50g,1.0,160.0,160.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Chilli Powder - 250g,21.0,416.43,8745.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Roasted Red Rice Flour - 500g,1.0,175.0,175.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Gram Flour - 500g,4.0,360.0,1440.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Fenugreek Seeds 100g,2.0,120.0,240.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Cut Chilli Powder - 500g,10.0,907.44,9074.4,oct 2022.xlsx,2022-10-24
24-Oct-2022,Curry Powder - 500g,15.0,774.85,11622.7,oct 2022.xlsx,2022-10-24
24-Oct-2022,Coriander Seeds 100g,1.0,90.0,90.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Fennal Seeds 100g,1.0,320.0,320.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Roasted Green Gram Flour - 500g,2.0,740.0,1480.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Chilli Powder - 500g,16.0,884.6,14153.6,oct 2022.xlsx,2022-10-24
24-Oct-2022,Turmeric Powder - 100g,5.0,360.0,1800.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Mix Chilli Powder - 500g,40.0,852.2,34088.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Roasted Curry Powder - 500g,1.0,782.6,782.6,oct 2022.xlsx,2022-10-24
24-Oct-2022,Cut Chilli Powder - 50g,66.0,87.85,5797.8,oct 2022.xlsx,2022-10-24
24-Oct-2022,Fennal Seeds 50g,1.0,160.0,160.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Pepper Powder - 50g,21.0,162.0,3402.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Turmeric Powder - 50g,41.0,158.17,6485.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Roasted Curry Powder-50g,1.0,90.0,90.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,White Pepper Powder - 500g,1.0,2200.0,2200.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Curry Powder - 50g,7.0,71.09,497.6,oct 2022.xlsx,2022-10-24
24-Oct-2022,Mustard Seeds 100g,2.0,120.0,240.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Mix Chilli Powder - 1Kg,3.0,1860.0,5580.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Cut Chilli Powder - 250g,1.0,430.45,430.45,oct 2022.xlsx,2022-10-24
24-Oct-2022,MixChilli Powder - 100g,105.0,193.1,20275.95,oct 2022.xlsx,2022-10-24
24-Oct-2022,Cumin Powder - 250g,1.0,800.0,800.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Coriander Powder 250g,1.0,225.0,225.0,oct 2022.xlsx,2022-10-24
24-Oct-2022,Pepper Powder - 100g,3.0,360.0,1080.0,oct 2022.xlsx,2022-10-24
25-Oct-2022,Cut Chilli Powder - 500g,8.0,834.8,6678.4,oct 2022.xlsx,2022-10-25
25-Oct-2022,"Cardamom,Clove,Cinnamon and Nutmeg Packet",2.0,30.0,60.0,oct 2022.xlsx,2022-10-25
25-Oct-2022,Mix Chilli Powder - 50g,149.0,100.1,14915.0,oct 2022.xlsx,2022-10-25
25-Oct-2022,Cut Chilli Powder - 100g,4.0,210.0,840.0,oct 2022.xlsx,2022-10-25
25-Oct-2022,Pepper Powder - 250g,1.0,817.4,817.4,oct 2022.xlsx,2022-10-25
25-Oct-2022,Fenugreek Seeds 50g,1.0,60.0,60.0,oct 2022.xlsx,2022-10-25
25-Oct-2022,Cut Chilli Powder - 250g,1.0,430.45,430.45,oct 2022.xlsx,2022-10-25
25-Oct-2022,Turmeric Powder - 100g,4.0,348.26,1393.05,oct 2022.xlsx,2022-10-25
25-Oct-2022,Fenugreek Seeds 100g,1.0,120.0,120.0,oct 2022.xlsx,2022-10-25
25-Oct-2022,Chilli Powder - 500g,17.0,849.53,14442.0,oct 2022.xlsx,2022-10-25
25-Oct-2022,MixChilli Powder - 100g,51.0,196.23,10007.5,oct 2022.xlsx,2022-10-25
25-Oct-2022,Pepper Powder - 20g,5.0,73.9,369.5,oct 2022.xlsx,2022-10-25
25-Oct-2022,Mix Chilli Powder - 500g,67.0,865.55,57992.0,oct 2022.xlsx,2022-10-25
25-Oct-2022,Chilli Powder - 250g,3.0,495.0,1485.0,oct 2022.xlsx,2022-10-25
25-Oct-2022,Mix Chilli Powder - 250g,82.0,455.3,37334.5,oct 2022.xlsx,2022-10-25
25-Oct-2022,Cut Chilli Powder - 50g,10.0,92.67,926.7,oct 2022.xlsx,2022-10-25
25-Oct-2022,Gram Flour - 250g,12.0,160.85,1930.2,oct 2022.xlsx,2022-10-25
25-Oct-2022,Curry Powder - 50g,18.0,70.76,1273.6,oct 2022.xlsx,2022-10-25
25-Oct-2022,Coriander Powder 1kg,1.0,800.0,800.0,oct 2022.xlsx,2022-10-25
25-Oct-2022,Mustard Seeds 50g,1.0,60.0,60.0,oct 2022.xlsx,2022-10-25
25-Oct-2022,Pepper Powder - 50g,3.0,185.0,555.0,oct 2022.xlsx,2022-10-25
25-Oct-2022,Turmeric Powder - 50g,14.0,167.75,2348.5,oct 2022.xlsx,2022-10-25
25-Oct-2022,Mustard Seeds 100g,1.0,120.0,120.0,oct 2022.xlsx,2022-10-25
25-Oct-2022,Curry Powder - 500g,13.0,738.88,9605.4,oct 2022.xlsx,2022-10-25
25-Oct-2022,Cumin Powder - 1kg,1.0,3200.0,3200.0,oct 2022.xlsx,2022-10-25
25-Oct-2022,Gram Flour - 500g,1.0,360.0,360.0,oct 2022.xlsx,2022-10-25
25-Oct-2022,Curry Powder - 100g,29.0,141.59,4106.0,oct 2022.xlsx,2022-10-25
25-Oct-2022,Roasted Curry Powder - 250g,1.0,475.0,475.0,oct 2022.xlsx,2022-10-25
25-Oct-2022,Cumin Seeds 50g,1.0,160.0,160.0,oct 2022.xlsx,2022-10-25
25-Oct-2022,Roasted Curry Powder - 100g,1.0,180.0,180.0,oct 2022.xlsx,2022-10-25
25-Oct-2022,Curry Powder - 250g,27.0,381.87,10310.55,oct 2022.xlsx,2022-10-25
25-Oct-2022,Cumin Seeds 100g,1.0,320.0,320.0,oct 2022.xlsx,2022-10-25
26-Oct-2022,Fennal Seeds 50g,1.0,150.0,150.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Pepper Powder - 100g,1.0,360.0,360.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Pepper Powder - 500g,1.0,1695.65,1695.65,oct 2022.xlsx,2022-10-26
26-Oct-2022,Gram Flour - 250g,1.0,185.0,185.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Gram Flour - 500g,1.0,360.0,360.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Pepper Powder - 20g,10.0,73.9,739.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Pepper Powder - 250g,1.0,817.4,817.4,oct 2022.xlsx,2022-10-26
26-Oct-2022,Pepper Powder - 50g,4.0,180.0,720.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Pepper Powder - 1kg,1.0,3600.0,3600.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Atta Flour - 500g,1.0,230.0,230.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Fenugreek Seeds 100g,2.0,120.0,240.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Cardamom Packet,1.0,60.0,60.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Curry Powder - 100g,26.0,148.46,3860.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Curry Powder - 250g,20.0,386.19,7723.7,oct 2022.xlsx,2022-10-26
26-Oct-2022,Cumin Powder - 50g,1.0,190.0,190.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Cumin Powder - 500g,1.0,1600.0,1600.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Cumin Powder - 100g,1.0,350.0,350.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Curry Powder - 500g,12.0,796.82,9561.8,oct 2022.xlsx,2022-10-26
26-Oct-2022,Coriander Seeds 100g,1.0,90.0,90.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Coriander Powder 500g,1.0,440.0,440.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Cardamom and Clove Packet,2.0,30.0,60.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Curry Powder - 50g,55.0,70.17,3859.2,oct 2022.xlsx,2022-10-26
26-Oct-2022,Coriander Powder 100g,1.0,90.0,90.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Chilli Powder - 50g,21.0,91.95,1931.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Cut Chilli Powder - 250g,18.0,444.24,7996.3,oct 2022.xlsx,2022-10-26
26-Oct-2022,Chilli Powder - 500g,17.0,908.16,15438.8,oct 2022.xlsx,2022-10-26
26-Oct-2022,Cut Chilli Powder - 500g,6.0,951.67,5710.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Chilli Powder - 250g,27.0,442.4,11944.9,oct 2022.xlsx,2022-10-26
26-Oct-2022,Chilli Powder - 100g,1.0,210.0,210.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Cut Chilli Powder - 50g,22.0,92.55,2036.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Cut Chilli Powder - 100g,2.0,210.0,420.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,MixChilli Powder - 100g,22.0,198.32,4363.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,White Pepper Powder - 500g,1.0,2200.0,2200.0,oct 2022.xlsx,2022-10-26
26-Oct-2022,Mix Chilli Powder - 500g,22.0,867.66,19088.6,oct 2022.xlsx,2022-10-26
